pid,wave,group_f,z_verbal,z_money,att_baseline,prior_engagement,polknow_total,pol_interest_general,newsuse_online,edu_time,age,gender_f,url_int_visits_yn,att_pre,att_post,att_signed,att_abs,kno_pre,kno_post,kno_signed,n_visits_total,exp_topic_uptake_n,exp_topic_uptake_yn,n_topic_search,n_topic_url,n_topic_domains,total_duration,topic_duration,exp_topic_uptake_dw,exp_topic_uptake_logdw,n_scored,n_domains,exp_q_dur,exp_q_unw,exp_q_log,n_scored_news,n_domains_news,exp_q_dur_news,exp_q_unw_news,exp_q_log_news,n_scored_all,n_domains_all,exp_q_dur_all,exp_q_unw_all,exp_q_log_all,meets_activity_threshold,hab_overall_dw_pc1,hab_news_dw_pc1,hab_news_corrected_dw_pc1,hab_overall_dw_sd_pc1,hab_news_dw_sd_pc1,hab_news_corrected_dw_sd_pc1,hab_overall_level_group,hab_news_level_group,hab_news_corrected_level_group,hab_overall_diversity_group,hab_news_diversity_group,hab_news_corrected_diversity_group,hab_overall_level_diversity_group,hab_news_level_diversity_group,hab_news_corrected_level_diversity_group,nfc,topic,y_abs,y_signed,effort_count,q_primary,t_verbal,t_money
273726366948,2,verbal,1,NA,5,1,0.29411764705882354,3,2,14,34,female,0,5,5,0,0,3,2,-1,74,0,0,0,0,0,2778,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6264111204930775,0.6160979209925354,0.6998698797282011,0.10690867161887058,0.054353884120818,0.02791315431987175,low,low,low,high,high,low,low_level-high_diversity,low_level-high_diversity,low_level-low_diversity,5.5,Renewable-energy transition,0,0,0,NA,1,0
273971922264,2,control,0,0,7,1,0.35294117647058826,1,1,16,43,not female,0,7,7,0,0,2,2,0,114,0,0,0,0,0,2732,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7013083914975364,0.5654789404934871,0.5654789404934871,0.08071869099924879,0.05571795524863983,0.05571795524863983,high,low,low,low,high,high,high_level-low_diversity,low_level-high_diversity,low_level-high_diversity,7,Renewable-energy transition,0,0,0,NA,0,0
273984233580,2,verbal,1,NA,4,1,0.7058823529411765,3,1,12,42,not female,0,4,7,3,3,1,2,1,30,0,0,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6682711331335252,NA,NA,NA,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,4.5,Renewable-energy transition,3,3,0,NA,1,0
274115558160,2,monetary,NA,1,3,1,0.6470588235294118,4,8,12,56,not female,0,3,2,-1,1,3,2,-1,43,0,0,0,0,0,844,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.8143085483678827,0.8252050812982378,0.6486088918234147,0.05522173342432,0.03959651626403652,0.0033182767265942,high,high,low,low,low,low,high_level-low_diversity,high_level-low_diversity,low_level-low_diversity,NA,Renewable-energy transition,1,-1,0,NA,0,1
274131498096,2,control,0,0,4,NA,0.47058823529411764,4,7,9,47,not female,0,4,4,0,0,2,2,0,7,0,0,0,0,0,130,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6769139949176581,0.6645719265562136,0.6941716819838668,0.08206884778457035,0.03411920358055405,0.03671835029707749,high,low,low,low,low,low,high_level-low_diversity,low_level-low_diversity,low_level-low_diversity,4.5,Renewable-energy transition,0,0,0,NA,0,0
274350928032,2,verbal,1,NA,6,1,0.6470588235294118,3,6,16,56,not female,0,6,7,1,1,2,2,0,16,0,0,0,0,0,106,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6554521080113752,0.6846173026865041,0.6519199680058343,0.06289372186218704,0.07828392829213009,0.07062430795591475,low,high,low,low,high,high,low_level-low_diversity,high_level-high_diversity,low_level-high_diversity,3.5,Renewable-energy transition,1,1,0,NA,1,0
274430404728,2,verbal,1,NA,5,1,0.8235294117647058,5,8,15,57,female,0,5,4,-1,1,3,3,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6316852514399058,0.6240534937720692,0.6240561980538143,0.03731417664214322,0.02944142741178378,0.02942775944331381,low,low,low,low,low,low,low_level-low_diversity,low_level-low_diversity,low_level-low_diversity,NA,Renewable-energy transition,1,-1,0,NA,1,0
274502024316,2,control,0,0,7,0,0.5294117647058824,3,6,19,58,not female,0,7,7,0,0,2,2,0,63,0,0,0,0,0,4168,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5944178117414799,0.5731896009622547,0.694568585623084,0.1407807420587936,0.03509097616269954,0.12180712523270287,low,low,low,high,low,high,low_level-high_diversity,low_level-low_diversity,low_level-high_diversity,7,Renewable-energy transition,0,0,0,NA,0,0
274518574380,2,verbal,1,NA,7,1,0.7058823529411765,5,8,13,54,not female,0,7,7,0,0,3,2,-1,17,0,0,0,0,0,1568,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.4747644453670618,0.71153824924995,0.796940096219946,0.17047060993051755,0.04231446826094477,0.065519419040634,low,high,high,high,low,high,low_level-high_diversity,high_level-low_diversity,high_level-high_diversity,7,Renewable-energy transition,0,0,0,NA,1,0
274526852832,2,verbal,1,NA,7,1,0.29411764705882354,5,8,13,33,not female,0,7,7,0,0,4,3,-1,188,0,0,0,0,0,54557,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6779425649247712,0.649956272688751,0.650370838079818,0.08734354845437889,NA,0.1336639221015863,high,low,low,high,NA,high,high_level-high_diversity,NA,low_level-high_diversity,6.5,Renewable-energy transition,0,0,0,NA,1,0
274533484212,2,verbal,1,NA,6,1,0.5882352941176471,4,8,13,39,not female,0,6,7,1,1,4,3,-1,4,0,0,0,0,0,715,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.664372713161187,0.6376397740155628,0.6507900063621356,0.02693181227891573,0.04057707275884113,0.04488772040679006,high,low,low,low,low,low,high_level-low_diversity,low_level-low_diversity,low_level-low_diversity,5.5,Renewable-energy transition,1,1,0,NA,1,0
274596068844,2,verbal,1,NA,5,1,0.7647058823529411,4,5,14,45,female,0,5,7,2,2,2,3,1,196,0,0,0,0,0,6268,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6694847583058584,0.6463259067236102,0.6589221460816185,0.02503756145192256,0.05408783994837251,0.0765831362368233,high,low,low,low,high,high,high_level-low_diversity,low_level-high_diversity,low_level-high_diversity,6,Renewable-energy transition,2,2,0,NA,1,0
274671650160,2,monetary,NA,1,4,0,0.17647058823529413,5,3,10,56,female,1,4,7,3,3,1,2,1,528,3,1,2,1,2,14465,43,0.002972692706533011,0.005209297956480277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.799649853780606,0.799649853780606,0.7996498537806062,TRUE,0.7559278690934972,0.6686958523575889,0.7916643860823033,0.12087020381701866,0.01906712260964196,0.04220903637743675,high,low,high,high,low,low,high_level-high_diversity,low_level-low_diversity,high_level-low_diversity,6.5,Renewable-energy transition,3,3,3,NA,0,1
274758455232,2,verbal,1,NA,6,0,0.4117647058823529,2,1,14,23,female,0,6,3,-3,3,2,1,-1,48,0,0,0,0,0,3512,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6948718042751311,0.7308403788242238,0.7113772498993113,0.08705346261231305,0.07957247577695051,0.0944162972887854,high,high,high,high,high,high,high_level-high_diversity,high_level-high_diversity,high_level-high_diversity,5.5,Renewable-energy transition,3,-3,0,NA,1,0
274880751012,2,control,0,0,7,1,0.8235294117647058,4,6,17,56,not female,0,7,7,0,0,3,3,0,331,0,0,0,0,0,6862,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6677450523098124,0.6445442957144905,0.7150481634384233,0.10985549130622688,0.04952917642603072,0.07701899539577008,high,low,high,high,low,high,high_level-high_diversity,low_level-low_diversity,high_level-high_diversity,5,Renewable-energy transition,0,0,0,NA,0,0
274948399980,2,monetary,NA,1,6,0,0.7058823529411765,3,7,9,67,female,0,6,5,-1,1,2,2,0,14,0,0,0,0,0,435,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7209357752990911,0.64708511614514,0.7118007348938985,0.07696503090658037,0.00734799782006436,0.06637942393165103,high,low,high,low,low,high,high_level-low_diversity,low_level-low_diversity,high_level-high_diversity,4.5,Renewable-energy transition,1,-1,0,NA,0,1
275780146716,2,monetary,NA,1,4,0,0.5294117647058824,4,4,13,47,not female,1,4,4,0,0,1,2,1,60,2,1,0,2,2,3503,35,0.009991435912075365,0.030136722969815743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5699050303072496,0.755136387124125,0.7442581307667446,0.16875125276470448,0.05255098522330981,0.05336628391223925,low,high,high,high,low,low,low_level-high_diversity,high_level-low_diversity,high_level-low_diversity,5.5,Renewable-energy transition,0,0,2,NA,0,1
275853123360,2,verbal,1,NA,5,NA,0.5882352941176471,1,0,12,66,female,0,5,4,-1,1,1,1,0,89,0,0,0,0,0,2082,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6982490430659427,NA,0.799649853780606,0.14985625673212305,NA,NA,high,NA,high,high,NA,NA,high_level-high_diversity,NA,NA,NA,Renewable-energy transition,1,-1,0,NA,1,0
275853124728,2,verbal,1,NA,1,1,0.7647058823529411,3,1,11,51,not female,0,1,1,0,0,3,2,-1,42,0,0,0,0,0,1873,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6646121653560018,0.6140604642166082,0.6140604642166082,0.03501284155069446,0.05867860465540119,0.05867860465540119,high,low,low,low,high,high,high_level-low_diversity,low_level-high_diversity,low_level-high_diversity,4,Renewable-energy transition,0,0,0,NA,1,0
275910784560,2,monetary,NA,1,5,1,0.4117647058823529,4,6,13,58,female,0,5,5,0,0,3,3,0,407,0,0,0,0,0,10974,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7576344363906501,0.6696503035178876,0.7596364211990613,0.04060142881804126,0.04354261431638326,0.0362050637944314,high,low,high,low,low,low,high_level-low_diversity,low_level-low_diversity,high_level-low_diversity,6,Renewable-energy transition,0,0,0,NA,0,1
276109219116,2,control,0,0,5,0,0.11764705882352941,1,0,13,47,female,0,5,5,0,0,2,2,0,12,0,0,0,0,0,1108,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.668271133133525,NA,NA,NA,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,4.5,Renewable-energy transition,0,0,0,NA,0,0
276126931980,2,monetary,NA,1,5,0,0.8235294117647058,5,8,17,68,not female,0,5,4,-1,1,2,2,0,82,0,0,0,0,0,5094,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6733584323618417,0.6700081211174582,0.7787170802560528,0.16565888198276252,0.05353303822155766,0.01797637288845145,high,low,high,high,low,low,high_level-high_diversity,low_level-low_diversity,high_level-low_diversity,6,Renewable-energy transition,1,-1,0,NA,0,1
276150871980,2,control,0,0,7,1,0.7058823529411765,1,7,14,38,not female,0,7,7,0,0,3,3,0,80,0,0,0,0,0,3703,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.558934361580899,0.7420586749866322,0.7055361464074476,0.14954595687793457,0.06794848500427916,0.07825202030046885,low,high,low,high,high,high,low_level-high_diversity,high_level-high_diversity,low_level-high_diversity,4,Renewable-energy transition,0,0,0,NA,0,0
276190955064,2,control,0,0,6,1,0.9411764705882353,5,6,11,47,female,0,6,6,0,0,2,2,0,174,0,0,0,0,0,5874,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7665858455602849,NA,0.7661555486991698,0.02494551708983053,NA,0.02443405210257126,high,NA,high,low,NA,low,high_level-low_diversity,NA,high_level-low_diversity,6.5,Renewable-energy transition,0,0,0,NA,0,0
276272487864,2,verbal,1,NA,4,1,0.7647058823529411,4,8,13,44,not female,0,4,4,0,0,2,3,1,216,0,0,0,0,0,4508,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5610134282497864,0.6612907854799731,0.6638420887348064,0.1400653850663727,0.03535677906126843,0.04550949426581543,low,low,low,high,low,low,low_level-high_diversity,low_level-low_diversity,low_level-low_diversity,4.5,Renewable-energy transition,0,0,0,NA,1,0
276314964948,2,control,0,0,5,1,0.8235294117647058,4,7,12,53,not female,0,5,5,0,0,2,2,0,3,0,0,0,0,0,379,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7371061832905885,0.7371061832905885,0.6472859137546179,0.06761024630529776,0.06761024630529776,0.00213354535461823,high,high,low,low,high,low,high_level-low_diversity,high_level-high_diversity,low_level-low_diversity,4,Renewable-energy transition,0,0,0,NA,0,0
276479328780,2,monetary,NA,1,7,0,0.7058823529411765,4,2,18,52,not female,0,7,7,0,0,2,2,0,115,0,0,0,0,0,2862,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.46518959200366,0.648355875595028,0.6944375354841693,0.11342398575788148,NA,0.0096086903105617,low,low,low,high,NA,low,low_level-high_diversity,NA,low_level-low_diversity,3,Renewable-energy transition,0,0,0,NA,0,1
276821393760,2,control,0,0,6,1,0.47058823529411764,4,6,10,61,female,0,6,4,-2,2,3,2,-1,7,0,0,0,0,0,1481,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6603757054461673,0.6674778238015756,0.6612982253046729,0.05115346007930619,0.02820786854606381,0.00732432094839032,low,low,low,low,low,low,low_level-low_diversity,low_level-low_diversity,low_level-low_diversity,6,Renewable-energy transition,2,-2,0,NA,0,0
277781255748,2,verbal,1,NA,4,1,0.7058823529411765,3,8,12,51,not female,0,4,1,-3,3,3,2,-1,87,0,0,0,0,0,3901,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.4537538162774295,0.657704132898628,0.6574101456606081,0.12917315963686654,0.03321529541415145,0.03472530847378606,low,low,low,high,low,low,low_level-high_diversity,low_level-low_diversity,low_level-low_diversity,6,Renewable-energy transition,3,-3,0,NA,1,0
277792883064,2,monetary,NA,1,6,1,0.6470588235294118,4,5,17,37,not female,0,6,7,1,1,4,3,-1,76,0,0,0,0,0,2087,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6406235021779547,0.62179963661493165,0.6311670017727857,0.04619793450999463,0.03952641333106148,0.05013347329275447,low,low,low,low,low,low,low_level-low_diversity,low_level-low_diversity,low_level-low_diversity,7,Renewable-energy transition,1,1,0,NA,0,1
277824618612,2,control,0,0,4,0,0.4117647058823529,2,7,12,39,female,0,4,4,0,0,1,1,0,50,0,0,0,0,0,1611,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6760013155129992,0.6363743609031033,0.6901499784841137,0.09957800293050945,0.07807887305825952,0.07738355580140435,high,low,low,high,high,high,high_level-high_diversity,low_level-high_diversity,low_level-high_diversity,4,Renewable-energy transition,0,0,0,NA,0,0
277902182844,2,control,0,0,4,0,0.5882352941176471,5,5,15,41,not female,0,4,4,0,0,2,2,0,38,0,0,0,0,0,1223,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7035472079968853,0.673345608147543,0.7917155616834773,0.11452139234056706,0.082409799667932,0.03622529771942162,high,high,high,high,high,low,high_level-high_diversity,high_level-high_diversity,high_level-low_diversity,5,Renewable-energy transition,0,0,0,NA,0,0
277955127180,2,monetary,NA,1,5,1,0.7058823529411765,4,8,15,44,not female,0,5,5,0,0,3,3,0,18,0,0,0,0,0,644,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.646460633952786,0.6431503357185324,0.6436075420030927,0.03729873325137221,0.03535624011535118,0.03574448278849662,low,low,low,low,low,low,low_level-low_diversity,low_level-low_diversity,low_level-low_diversity,5.5,Renewable-energy transition,0,0,0,NA,0,1
277957794096,2,control,0,0,7,0,0.7058823529411765,3,2,20,37,female,0,7,6,-1,1,2,2,0,30,0,0,0,0,0,1528,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7242515760463359,0.6945802767070929,0.6892184676901896,0.11452131191097364,0.10073912870718071,0.0988820722553435,high,high,low,high,high,high,high_level-high_diversity,high_level-high_diversity,low_level-high_diversity,NA,Renewable-energy transition,1,-1,0,NA,0,0
277967714148,2,control,0,0,7,1,0.6470588235294118,4,7,13,58,not female,0,7,7,0,0,3,3,0,12,0,0,0,0,0,4192,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.41509248620919487,NA,NA,0.04394854818553832,NA,NA,low,NA,NA,low,NA,NA,low_level-low_diversity,NA,NA,7,Renewable-energy transition,0,0,0,NA,0,0
277973529516,2,verbal,1,NA,4,1,0.11764705882352941,3,6,10,37,not female,0,4,5,1,1,2,2,0,196,0,0,0,0,0,5253,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6211586366504741,0.66471525474837,0.6664961881806578,0.12323390163111383,0.07386868577575302,0.07951826609760447,low,low,low,high,high,high,low_level-high_diversity,low_level-high_diversity,low_level-high_diversity,NA,Renewable-energy transition,1,1,0,NA,1,0
278016416316,2,control,0,0,4,1,0.47058823529411764,3,5,20,50,female,0,4,5,1,1,2,2,0,8,0,0,0,0,0,723,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6984160201928852,0.6363628890650725,0.7212319490629003,0.12559038299978817,0.07271682084431016,0.12993657473088915,high,low,high,high,high,high,high_level-high_diversity,low_level-high_diversity,high_level-high_diversity,4.5,Renewable-energy transition,1,1,0,NA,0,0
278041859748,2,verbal,1,NA,4,0,0.35294117647058826,3,4,10,47,not female,0,4,1,-3,3,1,1,0,188,0,0,0,0,0,7065,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.4909723452108565,0.6455450453969385,0.6857141434215356,0.1536030876771275,0.03027909461775425,0.02544860599803119,low,low,low,high,low,low,low_level-high_diversity,low_level-low_diversity,low_level-low_diversity,7,Renewable-energy transition,3,-3,0,NA,1,0
278052255864,2,control,0,0,7,1,0.5882352941176471,4,8,13,43,female,0,7,7,0,0,3,3,0,229,0,0,0,0,0,28005,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5628107283787207,0.5729751623243373,0.5689495264134193,0.08457606539824465,0.01855864367304268,0.07862311536782797,low,low,low,low,low,high,low_level-low_diversity,low_level-low_diversity,low_level-high_diversity,NA,Renewable-energy transition,0,0,0,NA,0,0
278064084960,2,verbal,1,NA,4,0,0.5294117647058824,3,0,10,45,not female,1,4,4,0,0,1,2,1,2446,9,1,2,7,4,56175,539,0.009595015576323987,0.005503832832659059,2,1,0.780446471877427,0.780446471877427,0.780446471877427,2,1,0.780446471877427,0.780446471877427,0.780446471877427,4,2,0.7745554256414234,0.724358802505476,0.7441668175122926,TRUE,0.680376825234097,0.6934441632947376,0.7487268823182699,0.12564598819235992,0.0732172055560236,0.06296011070572896,high,high,high,high,high,high,high_level-high_diversity,high_level-high_diversity,high_level-high_diversity,4,Renewable-energy transition,0,0,9,0.780446471877427,1,0
278076262896,2,verbal,1,NA,3,0,0.8823529411764706,3,0,12,63,female,1,3,2,-1,1,2,2,0,12,1,1,0,1,1,652,22,0.03374233128834356,0.07900334600432712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7298674003695818,0.7342656891755216,0.7304416928522297,0.06230182308451768,0.08562112816694363,0.06217029433168713,high,high,high,low,high,high,high_level-low_diversity,high_level-high_diversity,high_level-high_diversity,7,Renewable-energy transition,1,-1,1,NA,1,0
278079206148,2,verbal,1,NA,7,0,0.7647058823529411,3,3,13,59,not female,0,7,7,0,0,2,3,1,97,1,1,1,0,1,4718,22,0.0046629927935565915,0.013101504378179743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.668271133133525,0.668271133133525,0.668271133133525,TRUE,0.4491118769538913,NA,0.7282545765913131,0.10491668922306702,NA,0.00661627508435972,low,NA,high,high,NA,low,low_level-high_diversity,NA,high_level-low_diversity,5.5,Renewable-energy transition,0,0,1,NA,1,0
278168810148,2,control,0,0,4,1,0.8235294117647058,5,8,16,59,not female,0,4,4,0,0,3,3,0,71,0,0,0,0,0,1444,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.3946531408444727,0.7215408136885586,0.7324097302718563,0.08156513415979696,0.06187867658792871,0.07618489903781844,low,high,high,low,high,high,low_level-low_diversity,high_level-high_diversity,high_level-high_diversity,6.5,Renewable-energy transition,0,0,0,NA,0,0
278241382548,2,control,0,0,1,0,0.5294117647058824,1,8,9,49,not female,0,1,7,6,6,1,1,0,495,0,0,0,0,0,19502,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7941631368038263,0.6416174716303499,0.8870245684067556,0.20362651160919432,0.01680580691964811,0.07382032771440473,high,low,high,high,low,high,high_level-high_diversity,low_level-low_diversity,high_level-high_diversity,4,Renewable-energy transition,6,6,0,NA,0,0
278441178948,2,control,0,0,7,1,0.8235294117647058,5,8,17,65,not female,0,7,7,0,0,3,3,0,422,0,0,0,0,0,11302,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6462526544552691,0.6232627117893093,0.6463547092664268,0.04537653619455571,0.00755062725171555,0.04429316487681141,low,low,low,low,low,low,low_level-low_diversity,low_level-low_diversity,low_level-low_diversity,7,Renewable-energy transition,0,0,0,NA,0,0
278572228560,2,verbal,1,NA,7,1,0.7058823529411765,5,8,21,27,female,1,7,7,0,0,3,3,0,112,9,1,3,6,7,11479,948,0.08258559107936231,0.11233933886353623,3,3,0.7015233402153149,0.6458140390122986,0.6594735772706615,3,3,0.7015233402153149,0.6458140390122986,0.6594735772706615,3,3,0.7015233402153149,0.6458140390122986,0.6594735772706615,TRUE,0.7629705452548438,0.8103478890436435,0.8078896623421626,0.13244280341025166,0.02255206058085009,0.02984047067326817,high,high,high,high,low,low,high_level-high_diversity,high_level-low_diversity,high_level-low_diversity,5.5,Renewable-energy transition,0,0,9,0.7015233402153149,1,0
278622229644,2,verbal,1,NA,6,1,0.8235294117647058,3,5,13,55,not female,0,6,6,0,0,2,2,0,11,0,0,0,0,0,1374,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7009538261579118,0.78367572130994545,0.7919423020286429,0.12251749835680788,0.06158369661522198,0.02046212916083983,high,high,high,high,high,low,high_level-high_diversity,high_level-high_diversity,high_level-low_diversity,4,Renewable-energy transition,0,0,0,NA,1,0
278659579464,2,monetary,NA,1,3,0,0,3,0,9,45,not female,1,3,3,0,0,1,3,2,600,4,1,3,1,2,20144,241,0.011963860206513105,0.009220312116243481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0.668271133133525,0.668271133133525,0.668271133133525,TRUE,0.6429028713989231,0.6689086435063135,0.666767298907898,0.08154804991548671,0.0195652884572571,0.0254660607364342,low,low,low,low,low,low,low_level-low_diversity,low_level-low_diversity,low_level-low_diversity,3,Renewable-energy transition,0,0,4,NA,0,1
278660944728,2,control,0,0,7,1,0.5882352941176471,3,1,16,37,female,0,7,6,-1,1,2,2,0,260,0,0,0,0,0,4374,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6372641886693775,0.6485972965873855,0.682137443468187,0.1162093428010024,0.01028194510993287,0.05817506837230046,low,low,low,high,low,high,low_level-high_diversity,low_level-low_diversity,low_level-high_diversity,5,Renewable-energy transition,1,-1,0,NA,0,0
278679825864,2,verbal,1,NA,1,1,0.7058823529411765,4,8,13,53,female,0,1,1,0,0,4,2,-2,173,0,0,0,0,0,7485,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7193014011602289,0.679100133420427,0.7285125405480819,0.02185261645944901,NA,0.00297353212704202,high,high,high,low,NA,low,high_level-low_diversity,NA,high_level-low_diversity,6,Renewable-energy transition,0,0,0,NA,1,0
278683516728,2,verbal,1,NA,6,0,0.47058823529411764,1,2,20,31,female,0,6,6,0,0,1,1,0,42,0,0,0,0,0,717,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6294895677908607,0.6698505575523322,0.6793136459613316,0.104146668844434,0.09293801268856194,0.09666054746092458,low,low,low,high,high,high,low_level-high_diversity,low_level-high_diversity,low_level-high_diversity,5.5,Renewable-energy transition,0,0,0,NA,1,0
278693504496,2,monetary,NA,1,5,1,0.8235294117647058,4,8,19,26,female,1,5,6,1,1,3,2,-1,95,2,1,1,1,2,8801,35,0.003976820815816385,0.017253099919618264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.668271133133525,0.668271133133525,0.6682711331335252,TRUE,0.695623604708576,0.7125435346932519,0.7098358219913232,0.06576435607624603,0.07245750888287675,0.07062499783207973,high,high,low,low,high,high,high_level-low_diversity,high_level-high_diversity,low_level-high_diversity,5.5,Renewable-energy transition,1,1,2,NA,0,1
278872026444,2,verbal,1,NA,7,1,0.5882352941176471,4,4,11,57,female,0,7,7,0,0,3,3,0,427,6,1,6,0,1,12825,425,0.03313840155945419,0.023955521166073915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0.6682711331335252,0.668271133133525,0.668271133133525,TRUE,0.7600461538194002,NA,0.774245829077289,0.04480310114723097,NA,0.00493512426212195,high,NA,high,low,NA,low,high_level-low_diversity,NA,high_level-low_diversity,7,Renewable-energy transition,0,0,6,NA,1,0
278911290096,2,monetary,NA,1,7,0,0.7058823529411765,3,4,12,65,female,1,7,7,0,0,2,2,0,18,1,1,0,1,1,4382,81,0.018484710178000914,0.06169989906491881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6313768746401122,0.615384401866297,0.6337389590646689,0.05892391527206982,0.0384143947406008,0.05506400045941526,low,low,low,low,low,high,low_level-low_diversity,low_level-low_diversity,low_level-high_diversity,6,Renewable-energy transition,0,0,1,NA,0,1
